datetime,log_source,src_ip,resolver_ip,query,type,answer,return_code
2024-06-14 22:18:50.369,dns_logger_1,10.20.30.14,245.23.23.69,protonephridial.spruerleishmaniasis.com,A,160.204.88.179,0
2024-06-14 22:18:50.470,dns_logger_1,10.20.30.144,229.193.175.228,didactyl.egglikereverential.com,A,37.57.145.21,0
2024-06-14 22:18:50.571,dns_logger_1,10.20.30.6,219.169.252.210,embowel.prejudiceplurification.com,A,14.146.32.223,0
2024-06-14 22:18:50.673,dns_logger_1,62e0:1a7e:980e:bd7b:fed9:d856:c0ed:9365,5b1f:ae15:4773:af4b:d04a:19f8:5f94:7d6e,afflictingly.quadrisyllabicmystagogical.com,AAAA,f302:b705:2292:16ce:3843:b646:22e8:4dcd,0
2024-06-14 22:18:50.774,dns_logger_1,58f3:6142:1698:efdf:f482:41f8:889d:4369,c719:5e3d:8521:b170:a894:c1a:8894:f47e,homoeoarchy.bleachhousegalenian.com,AAAA,b295:f68d:3310:cb34:676b:9dcc:b03e:2222,0
2024-06-14 22:18:50.875,dns_logger_1,10.20.30.110,248.104.93.108,unsolicitated.roomthinessquadrifrons.com,A,151.24.136.228,0
2024-06-14 22:18:50.976,dns_logger_1,10.20.30.137,218.17.238.82,snoring.overindulgencehammerfish.com,A,108.228.145.173,0
2024-06-14 22:18:51.077,dns_logger_1,10.20.30.171,85.26.195.4,unretrenchable.fooyoungpericardiectomy.com,A,119.200.25.217,0
2024-06-14 22:18:51.178,dns_logger_1,bf9a:aca1:46ac:9213:928e:16e5:f8bb:a49,ecf9:1bd2:b40:3d47:74dd:b954:5522:1876,upbotch.recrudescenttemporaneousness.com,AAAA,a2b6:2051:3f79:e9b5:17d0:6655:b189:5a1e,0
2024-06-14 22:18:51.279,dns_logger_1,84a8:f181:b797:b30c:9210:cd0c:b6c9:ba7a,7b5e:595:4c4d:bffa:9d4:473f:8f3:5d1e,chromatoscope.paradidymisprofiteering.com,AAAA,c90b:2cab:1918:4839:2704:804d:2b1c:cc97,0
2024-06-14 22:18:51.380,dns_logger_1,ac46:57b3:1b60:7dff:955:f9cd:4a77:f21a,8e0d:d6f3:aca2:6e9c:6f2e:15bc:8ff2:76a7,gonochorism.naidbemolt.com,AAAA,b3e1:688b:b5b3:8831:edf:61f4:e79:f47a,0
2024-06-14 22:18:51.481,dns_logger_1,2b21:3411:34e8:fe4:4fd:c227:3434:23ed,d794:7d65:d2a:4214:8336:fcc9:b0f7:c0e7,shedding.filipendulouseskimauan.com,AAAA,2468:bd53:e8ab:2bf8:f2c7:a294:ec82:26c4,0
2024-06-14 22:18:51.582,dns_logger_1,10.20.30.239,221.13.184.68,unmarbled.bardypalaeornithinae.com,A,136.133.236.205,0
2024-06-14 22:18:51.683,dns_logger_1,10.20.30.181,84.131.208.50,recomparison.vaginatedmicrocephalism.com,A,56.251.52.243,0
2024-06-14 22:18:51.784,dns_logger_1,bcc2:2d40:1056:2d28:845c:6853:30c2:950d,c583:dad9:f58f:b52e:b645:644c:5f7:5e79,brazenly.burkaastraeiform.com,AAAA,7834:147:dfbd:4213:6f48:9418:e40:d760,0
2024-06-14 22:18:51.885,dns_logger_1,10.20.30.238,214.192.24.213,deformity.shoeblackdisorderly.com,A,120.104.47.107,0
2024-06-14 22:18:51.986,dns_logger_1,10.20.30.51,186.180.189.20,outpicket.monocentristrinovantes.com,A,105.197.70.69,0
2024-06-14 22:18:52.087,dns_logger_1,10.20.30.27,205.177.200.110,clunk.supraglacialunboasted.com,A,244.35.207.174,0
2024-06-14 22:18:52.188,dns_logger_1,10.20.30.214,154.229.76.207,supramaxillary.sandalinguniphaser.com,A,50.173.43.18,0
2024-06-14 22:18:52.289,dns_logger_1,8c41:6874:add8:3b1:f500:76aa:66b0:a921,f4d4:386d:92f0:ac51:381d:be86:d28a:4ec7,utterly.isoemodinluggageless.com,AAAA,68bf:c74d:a230:7187:980:d420:9dfa:93b1,0
2024-06-14 22:18:52.390,dns_logger_1,10.20.30.153,234.201.93.234,robotian.coinmatenonphysiological.com,A,214.74.96.136,0
2024-06-14 22:18:52.491,dns_logger_1,10.20.30.241,79.108.127.59,endoscope.nonaminobegay.com,A,89.147.78.219,0
2024-06-14 22:18:52.592,dns_logger_1,e4f6:c56e:18f0:763b:3c04:f8d5:e269:ced2,2fb4:6bec:bf05:5ed7:b5c2:d932:fede:8223,entomion.brutusreacclimatization.com,AAAA,42fb:c7:563b:c920:2c74:8fb3:d0bc:aa92,0
2024-06-14 22:18:52.693,dns_logger_1,ff90:a85a:3237:c88b:fc1a:21b8:7c9d:3b35,b78b:738c:84a0:be99:fa14:a5ac:ce7e:9f46,irrepealableness.trigonocephalysubjecthood.com,AAAA,4b50:5504:4aba:235a:bf4a:9cc8:f1c0:1a63,0
2024-06-14 22:18:52.793,dns_logger_1,851d:9460:c864:9fc6:cc2c:9a88:7c71:4204,9645:4b6:d778:47bb:3dcc:ae2:e3d9:44a3,blaine.queachymidgety.com,AAAA,1101:3586:db5c:cf78:6ef4:7dad:3527:7675,0
2024-06-14 22:18:52.894,dns_logger_1,10.20.30.215,48.128.123.105,sagoin.heautaritmorphinic.com,A,53.239.119.208,0
2024-06-14 22:18:52.995,dns_logger_1,4c6:440c:f997:a3d4:89f9:5812:40c9:b29f,252:5b04:2789:17c3:ea45:7b13:e385:24eb,untaxed.prestidigitationdanagla.com,AAAA,3605:b100:e094:6d89:772c:7089:e3b1:8f22,0
2024-06-14 22:18:53.096,dns_logger_1,10.20.30.60,159.156.241.217,impressiveness.overfondlytrithiocarbonate.com,A,24.120.233.17,0
2024-06-14 22:18:53.197,dns_logger_1,10.20.30.148,123.136.187.16,miraclemongering.pseudopregnancycockney.com,A,61.196.147.193,0
2024-06-14 22:18:53.298,dns_logger_1,10.20.30.183,133.189.236.175,brompicrin.earnfulnoselike.com,A,238.36.39.245,0
2024-06-14 22:18:53.399,dns_logger_1,10.20.30.38,68.142.47.64,discommender.psychokinesiapreinfect.com,A,248.175.34.73,0
2024-06-14 22:18:53.500,dns_logger_1,1005:9eba:5fd5:f7c9:4a2c:4c43:a8e7:6e86,e751:810:e316:feeb:599a:d559:755f:86b6,scantle.synagogistabiotic.com,AAAA,91fd:a0e4:d4aa:289e:cab5:6942:e355:7bd,0
2024-06-14 22:18:53.602,dns_logger_1,10.20.30.225,134.160.185.117,furiosa.clypeiformerugation.com,A,198.60.202.67,0
2024-06-14 22:18:53.703,dns_logger_1,91d:7a2c:ee5e:8d90:5723:df4f:b2f0:1255,e37c:b1bc:6925:2e6a:5a54:c4c9:80f9:20b4,plaintail.stradinegarlandless.com,AAAA,9b72:f29b:15ee:3b5e:996e:7178:f5b0:b5c1,0
2024-06-14 22:18:53.803,dns_logger_1,89cc:1a5c:67f5:8263:7a07:282c:36c1:5c5f,ff39:9995:68b3:d177:e50f:b800:d46a:cabe,dendrography.hokeypokeyprosthodontist.com,AAAA,e202:5dc9:a428:c00a:13b3:928e:f4d5:f0b3,0
2024-06-14 22:18:53.904,dns_logger_1,10.20.30.142,170.18.107.128,correlatively.sledgingclanjamfrie.com,A,70.152.219.80,0
2024-06-14 22:18:54.005,dns_logger_1,b624:d0aa:9743:2c26:b5f7:bb8:bd2a:359b,2339:f140:7162:41c7:6acf:9dee:ba05:456b,tappietoorie.balancevirtuousness.com,TXT,None,0
2024-06-14 22:18:54.106,dns_logger_1,f217:d46f:3ec4:8fed:ddde:d6a6:fdbf:8ada,33c4:dd54:ce8b:18d2:b00:e0ad:8a24:ecfe,aluminosis.muttonygelinotte.com,AAAA,730:f710:fad8:a661:e3da:aa72:421b:a723,0
2024-06-14 22:18:54.207,dns_logger_1,10.20.30.9,123.93.233.62,marshfire.inofficiositydisguisedly.com,A,13.41.211.1,0
2024-06-14 22:18:54.308,dns_logger_1,10.20.30.32,65.109.35.21,pickering.undrabamphibological.com,A,43.147.0.14,0
2024-06-14 22:18:54.409,dns_logger_1,ed53:d379:dccb:5dc8:4277:525:e658:91ca,c339:24d:1128:fe15:e4e6:a8c0:87d:ccf5,nephilinae.unclaspedpastile.com,SOA,None,0
2024-06-14 22:18:54.510,dns_logger_1,10.20.30.103,182.4.105.128,undergrown.ungambolingnectareously.com,A,165.22.86.47,0
2024-06-14 22:18:54.611,dns_logger_1,6a9e:f91a:ad09:f957:6344:2afe:64db:5d09,3505:4737:ac23:4908:f4e4:c07:bec9:e83e,divulgence.preperceptionelfhood.com,AAAA,c96b:1a76:ca8f:1052:6601:4417:ce22:23a3,0
2024-06-14 22:18:54.712,dns_logger_1,10.20.30.35,26.94.138.181,spermist.fatefullydemicylindrical.com,A,95.125.165.97,0
2024-06-14 22:18:54.813,dns_logger_1,7fe4:3f6a:d7c6:4569:4677:6774:63bd:862,e80f:3c95:e4d7:c4d7:7ec4:e52b:f980:7b6d,bricky.personificatorarchenteron.com,AAAA,5d2c:8fb5:8613:77bd:69a0:8cb4:ec38:b490,0
2024-06-14 22:18:54.914,dns_logger_1,b5eb:be57:b0e5:aede:9c24:b807:6b17:a0da,e889:a09b:7427:dcd4:33fa:47d7:bbd9:723b,periorbit.clinicallyanthropomorphologically.com,AAAA,f06e:6fdd:6b4b:2813:ae5:2bd0:2ef1:f555,0
2024-06-14 22:18:55.015,dns_logger_1,10.20.30.51,202.175.97.101,caloricity.unbelievablenesslivian.com,A,24.183.218.243,0
2024-06-14 22:18:55.116,dns_logger_1,9274:b13:bf5a:1b84:2e44:284b:abcc:fc86,6322:edd8:988f:a764:cfbb:e2ad:2ed2:1fc1,southumbrian.amtaddlehead.com,AAAA,e119:67c8:e452:93e4:c799:48dc:c7f8:9493,0
2024-06-14 22:18:55.217,dns_logger_1,48c1:e7a8:5c50:e443:5b09:cac9:b489:6eb7,ab76:1cfe:e71d:1361:760f:aa4e:1917:7c87,catafalco.hemmermoop.com,AAAA,27ac:13e6:5c20:379b:3b4d:d9c3:6848:67f2,0
2024-06-14 22:18:55.319,dns_logger_1,680e:9fa1:ff3f:545:4f27:fca5:fb73:40ed,f097:2cfc:acfd:be69:2d06:681:2473:488a,runby.synchronoustuchunism.com,AAAA,fc1:5ae3:c807:65ac:9ae0:4ca3:abc0:a8b9,0
2024-06-14 22:18:55.420,dns_logger_1,10.20.30.118,211.123.121.186,ilioperoneal.illustreemberizidae.com,A,58.115.156.220,0
2024-06-14 22:18:55.521,dns_logger_1,1590:c9dc:197:e58a:ee68:523d:e11b:5f75,ed69:72fa:ccfd:eb22:d681:49f1:1301:fc8d,unintercepted.superiornessrelinquish.com,AAAA,ae87:e343:17d2:6b44:4d45:59df:87ef:d27e,0
2024-06-14 22:18:55.622,dns_logger_1,10.20.30.233,156.253.86.152,prizable.surrejoinaccessariness.com,A,201.102.71.14,0
2024-06-14 22:18:55.723,dns_logger_1,10.20.30.61,226.239.238.55,renascibleness.imposturousnunciative.com,A,157.84.138.137,0
2024-06-14 22:18:55.824,dns_logger_1,10.20.30.84,250.184.111.245,humiliating.abatewrongful.com,A,24.241.162.74,0
2024-06-14 22:18:55.925,dns_logger_1,10.20.30.165,64.170.66.77,uniformist.septentriosuppuration.com,A,189.240.225.14,0
2024-06-14 22:18:56.026,dns_logger_1,10.20.30.101,101.254.231.71,subdivecious.cataloguishfundic.com,A,165.201.11.249,0
2024-06-14 22:18:56.127,dns_logger_1,10.20.30.142,233.255.34.196,bikukulla.ravinementbookseller.com,A,118.147.100.237,0
2024-06-14 22:18:56.228,dns_logger_1,10.20.30.244,151.62.129.62,sethian.unstretchpalaeodictyopterous.com,A,127.118.171.209,0
2024-06-14 22:18:56.329,dns_logger_1,10.20.30.146,3.144.177.145,metrophlebitis.spatilomancyhyperritualism.com,A,141.3.124.49,0
2024-06-14 22:18:56.430,dns_logger_1,119d:ee96:4e3:a4fa:6c45:9d80:68f7:9720,9c42:69a0:1c34:e530:9755:29dd:998d:3091,facial.bestcitrene.com,TXT,None,0
2024-06-14 22:18:56.531,dns_logger_1,cb08:af58:9963:5064:ffda:450:5c11:e22e,b0ed:d068:3218:c4c0:1367:1c23:2278:5b57,precipitously.unliesophister.com,AAAA,2cca:5f40:dbd2:7c0:7575:85f8:7287:98b1,0
2024-06-14 22:18:56.632,dns_logger_1,72ff:e8af:bdee:d6d:7b86:f43e:32b1:a1ca,f646:5c7e:e86d:42ff:c744:2d94:f8b:920c,safeblowing.asbestoidalmesology.com,AAAA,d4f7:b7a8:5401:1cca:e605:87cf:bf0a:7288,0
2024-06-14 22:18:56.733,dns_logger_1,10.20.30.129,161.236.61.124,parasynesis.bonaghtwatchmanship.com,A,133.33.227.45,0
2024-06-14 22:18:56.834,dns_logger_1,10.20.30.3,40.69.112.66,uncomforted.arbiterquiina.com,A,99.134.153.203,0
2024-06-14 22:18:56.935,dns_logger_1,10.20.30.35,183.163.181.96,leibnitzianism.omnipresenceidolaster.com,A,138.116.15.251,0
2024-06-14 22:18:57.036,dns_logger_1,dc33:b530:9980:5d2b:f8e0:6ec8:f91c:2adb,97be:d7f2:db79:8492:6aef:da63:57d7:39c3,plumbagine.sherribertram.com,MX,alt0.mx.SherriBertram.com,0
2024-06-14 22:18:57.137,dns_logger_1,61bb:f707:6a82:924d:cc6:e562:ffbe:9878,a50:fbe6:cf56:224b:2fd0:1907:6caa:4197,cantharidate.stanchnesscatcher.com,MX,alt0.mx.stanchnesscatcher.com,0
2024-06-14 22:18:57.238,dns_logger_1,39f2:c330:c6c4:20c7:a993:3a62:1729:6b70,26cd:d04c:2bae:64f2:22db:109e:9077:4c5b,foreaccustom.scourageobligant.com,AAAA,cbf3:bb04:338e:ff87:8f8b:6796:f51d:2fc,0
2024-06-14 22:18:57.339,dns_logger_1,10.20.30.158,77.12.200.153,nickey.outnooklatest.com,A,23.35.255.55,0
2024-06-14 22:18:57.440,dns_logger_1,10.20.30.79,129.217.166.226,workday.shruffantimosquito.com,A,91.81.108.172,0
2024-06-14 22:18:57.541,dns_logger_1,10.20.30.199,152.87.96.100,anacatadidymus.akontaeindulgentially.com,A,43.32.1.25,0
2024-06-14 22:18:57.641,dns_logger_1,10.20.30.56,235.59.199.208,simply.protoporphyrincardiopathic.com,A,140.191.156.202,0
2024-06-14 22:18:57.742,dns_logger_1,10.20.30.2,109.28.12.235,planosarcina.phaeophytacabstand.com,A,135.9.204.44,0
2024-06-14 22:18:57.843,dns_logger_1,10.20.30.228,244.210.177.215,scutal.saddlebagamphoric.com,A,95.163.74.113,0
2024-06-14 22:18:57.944,dns_logger_1,10.20.30.76,143.135.203.250,bocce.semiramisaccinge.com,A,253.14.195.27,0
2024-06-14 22:18:58.045,dns_logger_1,10.20.30.219,89.10.67.201,disportive.rauquegastrogastrotomy.com,A,139.8.133.52,0
2024-06-14 22:18:58.146,dns_logger_1,10.20.30.222,109.255.103.68,ashmolean.riddenflypaper.com,A,3.35.126.142,0
2024-06-14 22:18:58.246,dns_logger_1,6c51:1218:9f94:3faa:58f9:4b9d:454b:32f4,1261:c189:6f20:bc3a:5568:2b60:dc4c:8964,ornithomantia.amphicarpogenousunverifiableness.com,AAAA,e64e:7a4d:adad:f1c3:9058:6fc6:d775:467e,0
2024-06-14 22:18:58.347,dns_logger_1,10.20.30.122,24.174.158.169,metallical.muscardinidaemodulatory.com,A,49.140.13.9,0
2024-06-14 22:18:58.447,dns_logger_1,a600:bf9a:990:715e:f5e6:43eb:c8ef:c939,70a5:38d3:36bc:3d85:e50:39c:7ecf:f4cb,unnosed.phytomonaschaetura.com,AAAA,d9eb:a604:2bdb:21bd:146a:9851:28bd:132d,0
2024-06-14 22:18:58.548,dns_logger_1,1300:fc99:ccb2:1ce0:1f0f:8d0f:d9ec:a166,b90e:e133:7266:aecc:af4b:bcf0:76a:3571,sicilica.edaphologyremanent.com,AAAA,35c2:8807:a2e6:f991:5df5:92c4:8fae:ccf3,0
2024-06-14 22:18:58.649,dns_logger_1,10.20.30.218,27.189.196.45,ilian.illocalityandropogon.com,A,1.33.161.247,0
2024-06-14 22:18:58.750,dns_logger_1,10.20.30.113,223.126.219.104,cataleptic.brandisherholaspidean.com,A,92.130.37.143,0
2024-06-14 22:18:58.851,dns_logger_1,9de0:7b64:ee94:d43d:8a05:4f26:5d61:327e,a5ee:4308:45ab:237a:9a74:5f87:fadf:950c,astringer.brattishriotously.com,AAAA,228d:19f8:3823:c566:58d:8cf:becd:7b1b,0
2024-06-14 22:18:58.952,dns_logger_1,10.20.30.107,230.234.52.34,crankily.hypoiodousenvenom.com,A,16.108.220.219,0
2024-06-14 22:18:59.053,dns_logger_1,7054:7cbc:78dd:3888:f40:5a8c:38a7:80c,ce2f:4b72:a0d0:f0b9:2bba:c5bb:5994:1f97,contemplatively.ratementanvil.com,MX,alt3.mx.ratementanvil.com,0
2024-06-14 22:18:59.153,dns_logger_1,1892:2538:59ff:5493:42:59b3:7903:3da6,8f34:a15c:b9dc:5c06:f3f5:4c3e:ac9e:6aac,aidful.shieldingperitracheal.com,AAAA,9d3d:53:2cba:1ffc:1384:ef80:cbb0:5a6b,0
2024-06-14 22:18:59.254,dns_logger_1,c170:125e:b438:4a05:ca07:22bf:3142:cfbd,6eaa:6bcb:c718:928f:8d57:d8f7:b630:e2a2,nonfimbriate.nongelatinousmoribundly.com,AAAA,b4bf:354:9a0d:74b2:637d:9c1f:5e32:718e,0
2024-06-14 22:18:59.355,dns_logger_1,10.20.30.75,207.160.103.1,multiloculated.monochromestercophagic.com,A,199.62.218.213,0
2024-06-14 22:18:59.456,dns_logger_1,10.20.30.116,194.19.51.6,outstretch.tommerfragmentally.com,A,51.241.105.210,0
2024-06-14 22:18:59.557,dns_logger_1,b945:1c2a:3837:444a:6093:c8ff:b8bf:5bee,a1e0:8287:af72:4572:f749:fdf9:7cf1:b594,blepharoplegia.dysgeogenousphallocrypsis.com,AAAA,c0b8:26ee:fc17:d8ce:7cf1:a2b4:e98b:ef6d,0
2024-06-14 22:18:59.658,dns_logger_1,10.20.30.43,66.122.179.211,onymize.biochemicallylegpuller.com,A,4.208.200.219,0
2024-06-14 22:18:59.759,dns_logger_1,10.20.30.171,7.236.238.21,pastile.ultracondenserdraggletail.com,A,146.228.126.24,0
2024-06-14 22:18:59.859,dns_logger_1,10.20.30.24,216.83.163.33,pilotee.temaniteperspiry.com,A,100.112.16.154,0
2024-06-14 22:18:59.960,dns_logger_1,10.20.30.108,34.76.106.195,industrially.sinuouslytrabucho.com,A,150.225.102.109,0
2024-06-14 22:19:00.061,dns_logger_1,10.20.30.47,75.225.182.168,nullify.moleheadimportraiture.com,A,194.69.208.189,0
2024-06-14 22:19:00.162,dns_logger_1,8c8a:990b:1b01:7607:86dc:e57a:4ac9:fee4,9ff7:b402:4899:24be:9db3:d31a:8c01:3029,adjoinedly.khajaunderstuff.com,AAAA,7f12:2e1f:3f07:50b6:e566:8f0d:e850:32c,0
2024-06-14 22:19:00.263,dns_logger_1,231c:a02d:6f59:f950:d7b1:87b0:2acf:20aa,a5ee:75d0:c710:a141:7ced:c122:eb58:c1fc,ideologue.ophthalmotropometermisocatholic.com,AAAA,875f:2745:7187:dce4:69b2:91c:174a:772,0
2024-06-14 22:19:00.364,dns_logger_1,10.20.30.227,38.228.54.125,semisixth.chidingcerty.com,A,192.225.154.127,0
2024-06-14 22:19:00.465,dns_logger_1,b795:e52:63a6:86f9:6f2f:fea0:e867:8e7d,c0e1:71be:7c26:4189:9ec1:99a9:4cb9:e2f7,sacramentarist.wiesenbodenshrubwood.com,AAAA,3ae1:ec3e:8c4b:29e0:e28d:9bd:908c:618c,0
2024-06-14 22:19:00.566,dns_logger_1,10.20.30.212,24.205.93.144,temporalty.moorgirlie.com,A,216.123.35.199,0
2024-06-14 22:19:00.667,dns_logger_1,10.20.30.104,101.82.2.145,trachodontid.mocoanarsacidan.com,A,93.69.156.153,0
2024-06-14 22:19:00.768,dns_logger_1,10.20.30.202,62.53.76.205,tongueman.gordiaceahydrolytic.com,A,243.192.40.199,0
2024-06-14 22:19:00.869,dns_logger_1,225f:287c:91b1:2930:b946:8526:fe5a:b3e,9728:2fe7:aa2e:ca9:62a5:6176:3d40:f58f,swaggeringly.divalenceeutaxitic.com,MX,alt2.mx.divalenceeutaxitic.com,0
2024-06-14 22:19:00.969,dns_logger_1,55e8:e516:a7b2:2b6c:730:8edf:62cd:4633,d5f0:e3a7:ed3d:59ea:cc1:f976:5e04:a059,slopmaker.pseudogenteelsiphonet.com,TXT,None,0
2024-06-14 22:19:01.070,dns_logger_1,10.20.30.244,69.116.117.121,topiarist.fibrositisrelais.com,A,183.120.169.190,0
2024-06-14 22:19:01.171,dns_logger_1,10.20.30.252,140.2.186.66,aphlebia.orbicularlypolytonalism.com,A,13.123.118.167,0
2024-06-14 22:19:01.272,dns_logger_1,a241:f3ce:6142:e792:ab80:2533:ccb9:7756,a079:a430:5bf0:2f35:ca4a:ec76:47b0:e50a,calamistrum.sphingidaeclinospore.com,AAAA,20e3:9b47:865e:4d07:5f23:41d7:6d32:9368,0
2024-06-14 22:19:01.373,dns_logger_1,10.20.30.194,159.23.237.188,defense.jertsemivoluntary.com,A,18.181.252.23,0
2024-06-14 22:19:01.473,dns_logger_1,64e2:212a:ba8c:6e4d:92b4:7d66:1dd5:b318,c856:d4e:12ca:7470:121d:8fa8:e9ac:af44,turkeyberry.xyloidinoneida.com,AAAA,a97e:8151:5219:fa23:c2ed:d720:3456:27e7,0
2024-06-14 22:19:01.574,dns_logger_1,10.20.30.94,184.16.115.208,simlin.reflagsyntonizer.com,A,48.22.215.206,0
2024-06-14 22:19:01.675,dns_logger_1,2567:f0ce:5870:ca49:c129:bfb0:eaa3:7500,5570:c612:bbcf:466d:814f:d12:3d03:fa1e,platinize.praseolitenoncommonable.com,AAAA,c4c7:c4b7:303b:368f:dd68:c929:b179:7b0b,0
2024-06-14 22:19:01.776,dns_logger_1,10.20.30.123,60.194.81.253,sculpturer.microprinturicemia.com,A,60.166.116.64,0
2024-06-14 22:19:01.877,dns_logger_1,7733:7cf3:65d6:b850:5f7f:5206:56b5:7ce3,1b2:9fd0:9ca2:e4fb:19a9:e0c4:ab6d:51f5,subalpine.steepwortunsanctimoniously.com,AAAA,645b:d7ee:8eb3:3f72:b5f:e893:d0bb:7e6d,0
2024-06-14 22:19:01.977,dns_logger_1,10.20.30.159,49.94.73.177,trianglewise.unsubscribingmaternology.com,A,100.192.77.127,0
2024-06-14 22:19:02.078,dns_logger_1,10.20.30.20,74.117.146.21,megatheroid.imbursementaluminose.com,A,175.255.52.129,0
2024-06-14 22:19:02.179,dns_logger_1,10.20.30.242,210.172.62.55,cellaret.ethanolaminebrokeress.com,A,204.161.54.23,0
2024-06-14 22:19:02.280,dns_logger_1,8c1f:7f25:d950:d2ee:3138:25cc:20f1:edbc,16fd:1a23:411a:f47b:222f:1a7e:348c:61e2,xenophonic.tetramerouschipewyan.com,AAAA,4100:fb84:f898:9685:9023:f1bf:8cdb:f4e1,0
2024-06-14 22:19:02.381,dns_logger_1,1b38:2c46:1fb:b10d:a4f3:d081:8b56:57fa,225f:5e04:436c:7f04:376e:87e0:b8aa:790d,carboniferous.odontochirurgicreperception.com,AAAA,4ef8:3925:2804:3bfe:b07e:df92:51bf:b18e,0
2024-06-14 22:19:02.482,dns_logger_1,10.20.30.73,159.113.191.14,cremule.pizzeriaencloud.com,A,136.178.2.27,0
2024-06-14 22:19:02.583,dns_logger_1,10.20.30.95,92.244.187.209,transparence.wysshydrosulphite.com,A,57.34.145.133,0
2024-06-14 22:19:02.684,dns_logger_1,ecf9:4156:84e6:5662:228c:3038:7de0:e8ad,b3a9:6376:a67a:a0c6:1822:d6c6:17ca:2f99,sporochnaceae.boonlesshumous.com,AAAA,2f3e:b198:59c:af8d:1432:6f98:84ce:b0ae,0
2024-06-14 22:19:02.785,dns_logger_1,8e0e:1b96:2765:5cef:1863:2483:f549:139b,dec7:2471:4530:58f5:bea9:1e48:1631:a642,plasmoma.mendeedishabilitation.com,AAAA,265a:5669:66ef:94a8:ab0c:9872:4003:4a3c,0
2024-06-14 22:19:02.885,dns_logger_1,10.20.30.142,221.154.218.100,thyreohyoid.caricographerangiostomy.com,A,252.12.72.237,0
2024-06-14 22:19:02.986,dns_logger_1,10.20.30.242,50.56.116.53,decomposite.semiparameterwireworking.com,A,2.154.203.117,0
2024-06-14 22:19:03.086,dns_logger_1,10.20.30.187,165.206.142.237,chlorophyllan.palaeanthropicfrumpishly.com,A,218.186.88.213,0
2024-06-14 22:19:03.187,dns_logger_1,c60a:3e50:bc13:38fd:8b52:35b4:67e6:c839,5be4:7ae7:fb61:c010:2caa:4fd5:849f:dd1d,strand.unorganizedlybuxomly.com,AAAA,e210:9669:69df:5b1:5070:4f0f:c42b:3826,0
2024-06-14 22:19:03.288,dns_logger_1,10.20.30.229,101.18.67.194,birchman.promisingincombustibleness.com,A,32.20.165.48,0
2024-06-14 22:19:03.389,dns_logger_1,94ab:39cc:d2d:17f6:8c9:f5bc:b6aa:7157,b0d8:1f5d:916a:245a:1485:ed29:5344:e56e,lipocyte.balleticneogrammatical.com,AAAA,ba93:368f:55f9:cedf:3768:2bc8:2eb2:711a,0
2024-06-14 22:19:03.490,dns_logger_1,10.20.30.106,232.227.23.195,depolarizer.supersagaciousuncart.com,A,8.220.81.199,0
2024-06-14 22:19:03.590,dns_logger_1,9ad1:43f9:7b88:ccec:5161:6247:b8e4:62f7,b11e:67b1:18f1:5540:42a3:e21f:8e01:2bc8,pepsis.myricinelseways.com,AAAA,9988:959f:ef39:9e65:4c9f:fc65:564c:8ea0,0
2024-06-14 22:19:03.691,dns_logger_1,bfe3:ba3f:765f:9e86:adc6:c539:8bb7:1a8e,aa0c:94f1:a490:50c9:e409:4f3b:c9d9:3668,bactris.amyotrophicleucetta.com,AAAA,b789:5e17:3ddd:6879:245f:70f:4fe9:7bd6,0
2024-06-14 22:19:03.792,dns_logger_1,10.20.30.232,83.65.154.88,unextorted.swordletinsectile.com,A,135.152.226.194,0
2024-06-14 22:19:03.893,dns_logger_1,10.20.30.113,213.150.78.23,omnivalence.corneagenreconsideration.com,A,165.65.125.100,0
2024-06-14 22:19:03.993,dns_logger_1,10.20.30.120,231.210.66.5,gripless.quiltadequation.com,A,118.192.211.83,0
2024-06-14 22:19:04.094,dns_logger_1,10.20.30.217,189.64.166.243,mangrove.epichindrotichereditivity.com,A,27.72.207.5,0
2024-06-14 22:19:04.195,dns_logger_1,6fd9:1993:9422:8c9b:8f7d:32f7:e96e:113d,312b:b435:bd1b:4942:ace6:d51e:fdf0:c6ab,refrigerative.hypodermosisbalustraded.com,AAAA,5bbe:fe8d:4e43:e09:96cc:9675:a130:f1df,0
2024-06-14 22:19:04.296,dns_logger_1,1929:7fb6:f476:85b5:8562:8db6:a214:a385,86fa:4aa0:9e47:a60e:b015:471b:f378:211e,cleistogamous.anesthetizebishoplet.com,AAAA,12cc:3519:ac7d:e6a4:bb41:3eb4:4fee:f3ae,0
2024-06-14 22:19:04.397,dns_logger_1,b898:302:bb96:5ef6:e571:55ca:8d2a:f5e1,b97a:48ea:9b7b:d91c:97da:e158:174:5fbd,haverer.geochemistvoraciously.com,AAAA,a7a6:b046:362f:a0c8:daf9:6c92:6a35:53e9,0
2024-06-14 22:19:04.498,dns_logger_1,10.20.30.122,122.25.224.174,obeyable.lollardiansporochnus.com,A,200.160.85.243,0
2024-06-14 22:19:04.599,dns_logger_1,10.20.30.4,141.91.3.21,malleiform.teletactileforkbeard.com,A,157.90.113.26,0
2024-06-14 22:19:04.699,dns_logger_1,10.20.30.137,145.178.219.96,demographical.beadlikeunbewitching.com,A,204.132.61.118,0
2024-06-14 22:19:04.800,dns_logger_1,10.20.30.225,37.252.244.193,dihydride.methylanilinescalded.com,A,190.116.190.40,0
