datetime,log_source,protocol,src_ip,src_port,dst_ip,dst_port,bytes_in,bytes_out,packets_in,packets_out
2024-06-14 22:13:25.767,netflow_logger_1,TCP,10.20.30.190,28938,132.22.123.85,443,392281,396278,262,265
2024-06-14 22:13:25.868,netflow_logger_1,TCP,c6f7:dcbd:3fa5:7e44:b905:cac1:8cad:513b,27497,38f9:95ed:1081:b23f:4b90:3679:fb85:24c,443,359769,254719,240,170
2024-06-14 22:13:25.969,netflow_logger_1,TCP,10.20.30.78,48118,232.53.31.95,443,55778,33641,38,23
2024-06-14 22:13:26.069,netflow_logger_1,TCP,10.20.30.103,25035,173.85.138.33,80,295487,99012,197,67
2024-06-14 22:13:26.170,netflow_logger_1,TCP,10.20.30.161,17121,223.10.97.33,80,385211,161992,257,108
2024-06-14 22:13:26.271,netflow_logger_1,TCP,10.20.30.164,12215,119.129.91.102,80,381637,44595,255,30
2024-06-14 22:13:26.371,netflow_logger_1,TCP,10.20.30.40,37176,106.187.16.213,443,285360,122865,191,82
2024-06-14 22:13:26.472,netflow_logger_1,ICMP,10.20.30.10,0,146.102.202.128,0,878,3635,1,3
2024-06-14 22:13:26.572,netflow_logger_1,TCP,f68c:7d4e:11e:534b:38f8:8cde:9fe1:7ff4,34926,410f:4594:ee4b:9795:5651:7a6c:e52c:eadc,80,487180,135476,325,91
2024-06-14 22:13:26.673,netflow_logger_1,TCP,5c25:78e4:f123:5367:b81:4bba:d31b:aca5,19479,f700:c699:a087:593b:5279:dbde:5c9a:5295,443,201200,85830,135,58
2024-06-14 22:13:26.773,netflow_logger_1,TCP,10.20.30.123,62892,11.86.63.96,443,124297,238104,83,159
2024-06-14 22:13:26.874,netflow_logger_1,TCP,10.20.30.161,14000,6.233.55.81,443,187169,61840,125,42
2024-06-14 22:13:26.975,netflow_logger_1,UDP,24bc:bbdd:27f5:7e86:389c:d817:ec7c:dff8,28135,96ca:ea40:263e:22f8:8330:69d8:9002:8981,443,169849,207917,114,139
2024-06-14 22:13:27.076,netflow_logger_1,TCP,10.20.30.131,24238,8.199.114.173,443,109647,196420,74,131
2024-06-14 22:13:27.177,netflow_logger_1,TCP,10.20.30.193,43671,33.105.196.174,443,244368,108099,163,73
2024-06-14 22:13:27.277,netflow_logger_1,TCP,d044:d1ad:4339:127b:a856:9e26:fb9b:3439,62638,fe01:8b0e:2e8d:7762:8bce:9bd2:4ebe:da9f,443,450437,62398,301,42
2024-06-14 22:13:27.378,netflow_logger_1,TCP,10.20.30.142,22059,132.44.152.109,80,63524,361185,43,241
2024-06-14 22:13:27.479,netflow_logger_1,TCP,10.20.30.143,37287,152.240.80.98,443,292510,162035,196,109
2024-06-14 22:13:27.580,netflow_logger_1,TCP,e6cf:1bd3:d80:e661:3a24:fb26:9f5f:88e8,57467,a3cb:56ce:2440:13f2:2adc:6927:2ca0:c784,53,132400,287,89,1
2024-06-14 22:13:27.680,netflow_logger_1,ICMP,10.20.30.240,0,137.81.4.157,0,2434,1751,2,2
2024-06-14 22:13:27.781,netflow_logger_1,TCP,10.20.30.65,41376,4.129.127.223,443,389589,295677,260,198
2024-06-14 22:13:27.881,netflow_logger_1,TCP,10.20.30.3,41806,161.217.160.202,443,296253,245589,198,164
2024-06-14 22:13:27.982,netflow_logger_1,TCP,10.20.30.198,45417,225.179.2.26,443,280238,91233,187,61
2024-06-14 22:13:28.083,netflow_logger_1,TCP,10.20.30.126,37317,113.166.212.54,443,476142,265540,318,178
2024-06-14 22:13:28.184,netflow_logger_1,ICMP,e591:2751:579d:b466:16b8:c46c:c290:11ff,0,fd39:949f:51d9:76e1:4db4:38f5:fd3b:8c20,0,1783,2965,2,2
2024-06-14 22:13:28.285,netflow_logger_1,TCP,10.20.30.76,16167,224.62.77.82,443,301036,299415,201,200
2024-06-14 22:13:28.385,netflow_logger_1,UDP,10.20.30.50,60968,238.2.73.204,443,108716,289346,73,193
2024-06-14 22:13:28.486,netflow_logger_1,TCP,96f4:c80b:2e69:f73f:beb9:14e6:4fb:5d9b,24170,9746:af72:ec85:4684:b33f:83eb:78e7:66ba,443,55061,25229,37,17
2024-06-14 22:13:28.587,netflow_logger_1,TCP,f589:68cc:cbfc:3345:4661:d4b0:7de:85bc,39005,f168:d85d:4ef1:62da:4b8:6c56:d583:6aea,53,187814,178,126,1
2024-06-14 22:13:28.687,netflow_logger_1,TCP,10.20.30.93,54696,54.96.32.45,443,255160,219889,171,147
2024-06-14 22:13:28.788,netflow_logger_1,ICMP,10.20.30.171,0,29.23.41.38,0,2036,3329,2,3
2024-06-14 22:13:28.888,netflow_logger_1,UDP,10.20.30.31,29008,246.194.35.80,80,110363,58203,74,39
2024-06-14 22:13:28.989,netflow_logger_1,TCP,10.20.30.171,32730,161.195.19.56,53,233299,350,156,1
2024-06-14 22:13:29.090,netflow_logger_1,TCP,10.20.30.66,42007,69.215.55.160,80,381737,173416,255,116
2024-06-14 22:13:29.191,netflow_logger_1,UDP,65e9:980d:7d0e:68e:5244:d689:f42:e08d,43676,8f1:f7e0:198b:5f77:9c4d:9705:6026:33f0,443,343073,41177,229,28
2024-06-14 22:13:29.291,netflow_logger_1,TCP,10.20.30.194,47649,154.165.51.49,443,316821,308553,212,206
2024-06-14 22:13:29.392,netflow_logger_1,TCP,10.20.30.163,50417,70.24.255.51,443,228918,274876,153,184
2024-06-14 22:13:29.492,netflow_logger_1,TCP,10.20.30.173,17861,83.118.41.2,443,188651,205669,126,138
2024-06-14 22:13:29.593,netflow_logger_1,TCP,10.20.30.223,49712,207.120.61.21,443,225607,209556,151,140
2024-06-14 22:13:29.694,netflow_logger_1,TCP,defa:8fe1:8e3e:9eb:1622:1345:801:fe2c,52590,c14a:506e:dc6b:5106:e8ea:4622:c95e:824,443,300169,115043,201,77
2024-06-14 22:13:29.794,netflow_logger_1,TCP,10.20.30.239,12834,216.111.240.86,80,287014,311704,192,208
2024-06-14 22:13:29.895,netflow_logger_1,UDP,5d2c:c8f4:184c:2d79:9d45:4df:4ad1:f93,55062,eab9:c562:4a86:c7dd:64a1:221a:ca3b:29fd,443,317754,351289,212,235
2024-06-14 22:13:29.995,netflow_logger_1,TCP,10.20.30.73,15583,21.245.24.234,80,225315,239221,151,160
2024-06-14 22:13:30.096,netflow_logger_1,TCP,2206:8c8c:2ab8:551b:4d7c:cb12:ed77:bba3,16179,320d:ee0a:6b4b:6acc:3a50:f3d1:a8d8:2363,25,62336,17706,42,12
2024-06-14 22:13:30.196,netflow_logger_1,TCP,10.20.30.102,35870,144.240.81.244,80,424604,765,284,1
2024-06-14 22:13:30.296,netflow_logger_1,TCP,abb:10e:7037:5985:f295:a33c:cd1e:cc86,35000,94d7:fbae:c8f0:db3f:89a4:5562:7e8e:d1ea,443,431085,205389,288,137
2024-06-14 22:13:30.397,netflow_logger_1,TCP,ecce:ffc7:9c06:6909:8b25:b266:38d7:6188,58345,f0d4:7cb1:285f:3a4a:ef34:36f:ee64:dada,443,278610,387855,186,259
2024-06-14 22:13:30.498,netflow_logger_1,TCP,10.20.30.126,63014,116.161.128.0,443,325513,372920,218,249
2024-06-14 22:13:30.598,netflow_logger_1,TCP,e793:c5c0:26d4:fde3:1e0a:ec39:70ec:d533,22260,e265:93c1:2911:a97a:432f:24a7:a187:18b9,443,274066,262739,183,176
2024-06-14 22:13:30.699,netflow_logger_1,TCP,10.20.30.98,29389,191.255.177.209,53,441015,215,295,1
2024-06-14 22:13:30.800,netflow_logger_1,TCP,d742:e244:954e:a5d3:bbb8:79eb:6f33:6998,35269,63aa:a688:bafa:f6e8:3e4c:3aae:f300:1f28,443,8518,157498,6,105
2024-06-14 22:13:30.900,netflow_logger_1,TCP,6a49:84a0:23ad:2713:129c:9814:377c:58a,36363,d66c:f205:a6a5:d059:32b8:3bff:9df8:e31f,22,330974,39997,221,27
2024-06-14 22:13:31.000,netflow_logger_1,TCP,10.20.30.143,19140,126.230.241.247,443,344002,86126,230,58
2024-06-14 22:13:31.101,netflow_logger_1,TCP,10.20.30.151,40851,97.233.197.206,443,127975,125769,86,84
2024-06-14 22:13:31.201,netflow_logger_1,TCP,50a6:f4a5:2913:d22b:eb6:b3c3:db45:e751,37882,ff09:f89e:31cc:dd8a:2c71:a84a:14ff:9478,443,258495,231852,173,155
2024-06-14 22:13:31.302,netflow_logger_1,TCP,66d1:76f1:8dc7:d247:6a7c:c573:5a68:b8da,37291,f894:7a09:7d9c:d04e:e066:1c4d:d6c6:89ab,80,98803,351059,66,235
2024-06-14 22:13:31.403,netflow_logger_1,TCP,10.20.30.179,51419,124.155.56.168,80,410312,85224,274,57
2024-06-14 22:13:31.503,netflow_logger_1,TCP,71b3:4745:1774:42ba:cab8:989b:bb14:8c4a,49940,9299:3a9a:320f:d991:a1e6:27cd:4f38:50a9,443,18936,380705,13,254
2024-06-14 22:13:31.603,netflow_logger_1,TCP,83d:8830:1779:af6c:9d55:4088:c249:30d6,61152,7448:5bc1:f563:731:f47d:4b9d:b0fa:1547,25,337645,22668,226,16
2024-06-14 22:13:31.704,netflow_logger_1,TCP,10.20.30.177,10623,14.153.86.79,443,395242,272681,264,182
2024-06-14 22:13:31.805,netflow_logger_1,TCP,2a67:3e00:cfc5:e6c0:6a22:48da:c064:eab5,30891,1b99:906a:d950:98f6:a1f7:e6f3:6412:c1c,443,400493,307482,267,205
2024-06-14 22:13:31.905,netflow_logger_1,TCP,bfa4:bcce:8156:833:247a:7837:5f62:9ea9,43276,ea6d:fdd2:77c3:4cb4:5fe5:9967:87b6:1034,443,219668,44663,147,30
2024-06-14 22:13:32.006,netflow_logger_1,TCP,36b9:f0d5:fce6:eb8a:911e:ca29:15b8:2b54,23892,bdad:65c:1e51:79bd:d980:8ec0:d132:45e1,80,322900,292108,216,195
2024-06-14 22:13:32.107,netflow_logger_1,TCP,10.20.30.1,33039,97.72.34.155,443,280301,91408,187,61
2024-06-14 22:13:32.207,netflow_logger_1,TCP,10.20.30.204,41087,116.74.32.119,80,287041,349790,192,234
2024-06-14 22:13:32.308,netflow_logger_1,TCP,d740:e433:11a9:97e6:251b:d968:ca73:91ad,19554,bf41:3143:5780:f898:325:3c51:692e:4138,443,470908,312304,314,209
2024-06-14 22:13:32.409,netflow_logger_1,TCP,10.20.30.24,37783,65.80.18.223,25,455344,8164,304,6
2024-06-14 22:13:32.510,netflow_logger_1,TCP,10.20.30.94,44023,178.151.138.48,443,409209,164870,273,110
2024-06-14 22:13:32.610,netflow_logger_1,TCP,10.20.30.254,56953,223.198.32.180,443,273749,87777,183,59
2024-06-14 22:13:32.711,netflow_logger_1,TCP,10.20.30.244,58131,137.49.215.215,443,370442,110631,247,74
2024-06-14 22:13:32.811,netflow_logger_1,TCP,10.20.30.123,35855,6.6.53.10,443,104369,185523,70,124
2024-06-14 22:13:32.912,netflow_logger_1,TCP,251d:a415:9af5:f68e:a67:6ae0:ee5c:ea73,15268,2a55:4164:663c:e051:e803:1a22:26aa:3476,443,495853,78444,331,53
2024-06-14 22:13:33.012,netflow_logger_1,TCP,10.20.30.188,45416,212.245.82.243,443,283343,10530,189,8
2024-06-14 22:13:33.113,netflow_logger_1,TCP,10.20.30.240,51223,226.46.8.93,443,204950,158046,137,106
2024-06-14 22:13:33.213,netflow_logger_1,TCP,b93b:8c71:d5c5:6f81:d17a:5f50:622b:1ae3,60364,a6d8:fc78:f9a9:5d6f:e9a3:ce7c:63ef:f7f0,443,467266,57193,312,39
2024-06-14 22:13:33.313,netflow_logger_1,ICMP,10.20.30.71,0,53.251.242.33,0,626,2988,1,2
2024-06-14 22:13:33.414,netflow_logger_1,UDP,10.20.30.200,59744,46.91.191.251,443,91921,65946,62,44
2024-06-14 22:13:33.514,netflow_logger_1,TCP,10.20.30.185,63205,123.250.122.173,443,440782,162427,294,109
2024-06-14 22:13:33.615,netflow_logger_1,TCP,10.20.30.112,11898,104.62.188.57,443,265052,17859,177,12
2024-06-14 22:13:33.715,netflow_logger_1,TCP,10.20.30.176,12890,156.202.55.123,25,332306,11161,222,8
2024-06-14 22:13:33.816,netflow_logger_1,TCP,10.20.30.19,62089,84.124.229.123,25,65918,5934,44,4
2024-06-14 22:13:33.917,netflow_logger_1,TCP,d0db:ea21:cc94:a028:6568:3b67:6704:4ef6,50501,e7eb:e2a3:b5c8:e62e:e88c:2237:88a2:953,443,250228,158642,167,106
2024-06-14 22:13:34.017,netflow_logger_1,TCP,10.20.30.145,63462,28.139.37.51,443,481524,110792,322,74
2024-06-14 22:13:34.118,netflow_logger_1,TCP,10.20.30.243,20730,141.237.51.125,80,435784,144362,291,97
2024-06-14 22:13:34.218,netflow_logger_1,TCP,10.20.30.218,15070,55.2.161.29,443,113597,256651,76,172
2024-06-14 22:13:34.319,netflow_logger_1,TCP,10.20.30.221,33210,190.72.152.126,443,225784,85310,151,57
2024-06-14 22:13:34.419,netflow_logger_1,TCP,ecc9:dcb7:ad1c:ed68:8e41:55fa:71d6:e670,61911,9328:127c:605:9a7:cc18:dce5:914a:52f4,443,184928,3153,124,3
2024-06-14 22:13:34.520,netflow_logger_1,TCP,10.20.30.54,42125,237.183.199.240,443,149202,326090,100,218
2024-06-14 22:13:34.620,netflow_logger_1,TCP,10.20.30.159,33470,106.228.203.20,25,250082,11062,167,8
2024-06-14 22:13:34.721,netflow_logger_1,TCP,30e3:32f9:29f0:b2e6:a4be:f9b:37fd:e990,54882,6c12:fb2a:b28e:cecf:81c7:6641:c8b7:fe4a,25,108801,17100,73,12
2024-06-14 22:13:34.821,netflow_logger_1,ICMP,f78e:5a0f:67fa:4c45:61ab:1449:50a:c4eb,0,3b0b:d5c5:10c5:558d:f962:14de:6225:1c77,0,3459,3262,3,3
2024-06-14 22:13:34.922,netflow_logger_1,TCP,10.20.30.71,13646,221.210.178.225,443,491141,55651,328,38
2024-06-14 22:13:35.022,netflow_logger_1,TCP,10.20.30.126,26727,174.103.212.178,443,206723,363244,138,243
2024-06-14 22:13:35.123,netflow_logger_1,TCP,10.20.30.120,33460,187.187.172.208,443,286485,255189,191,171
2024-06-14 22:13:35.223,netflow_logger_1,TCP,10.20.30.178,53767,245.3.248.254,443,296261,255661,198,171
2024-06-14 22:13:35.324,netflow_logger_1,UDP,10.20.30.173,43786,177.72.30.102,80,234991,289950,157,194
2024-06-14 22:13:35.424,netflow_logger_1,TCP,f61b:9f4d:725a:c1e6:e387:ec89:7e40:3819,11744,7576:d576:707b:8f58:7dd2:f29f:c0d8:4e2a,25,364208,13061,243,9
2024-06-14 22:13:35.525,netflow_logger_1,TCP,10.20.30.198,55726,221.202.113.11,443,148068,97852,99,66
2024-06-14 22:13:35.626,netflow_logger_1,UDP,10.20.30.251,58121,29.29.228.101,22,498642,138711,333,93
2024-06-14 22:13:35.726,netflow_logger_1,TCP,10.20.30.229,51039,215.13.201.137,443,365626,380947,244,254
2024-06-14 22:13:35.827,netflow_logger_1,TCP,a19d:6924:ef8f:26fa:3a5e:7b5a:5a75:48f0,34132,3659:544b:3ad8:d48f:c00f:97e7:cbb6:4065,80,94984,235808,64,158
2024-06-14 22:13:35.928,netflow_logger_1,TCP,10.20.30.208,18631,20.11.227.116,443,35487,156006,24,105
2024-06-14 22:13:36.028,netflow_logger_1,TCP,c402:af5b:9f38:cff3:78ad:ed16:e175:59c1,43385,1871:1737:32a9:3bd2:7b30:e4da:c5f:6056,443,275644,388657,184,260
2024-06-14 22:13:36.129,netflow_logger_1,TCP,9904:eb66:100b:d121:bbcd:3ace:35be:b087,59109,dbb5:6752:ea4d:1214:8156:8b10:6f34:4ea1,25,253917,3813,170,3
2024-06-14 22:13:36.230,netflow_logger_1,TCP,10.20.30.223,51561,93.3.49.133,80,83826,386978,56,258
2024-06-14 22:13:36.330,netflow_logger_1,TCP,10.20.30.41,32935,212.117.242.125,443,48254,396817,33,265
2024-06-14 22:13:36.431,netflow_logger_1,TCP,10.20.30.106,46103,44.17.72.246,443,212290,363536,142,243
2024-06-14 22:13:36.532,netflow_logger_1,TCP,10.20.30.117,63528,252.23.207.157,80,335474,119644,224,80
2024-06-14 22:13:36.632,netflow_logger_1,TCP,10.20.30.52,38651,237.88.193.159,80,172992,104481,116,70
2024-06-14 22:13:36.733,netflow_logger_1,TCP,10.20.30.244,51946,23.153.105.108,443,389837,272139,260,182
2024-06-14 22:13:36.833,netflow_logger_1,UDP,4dac:710a:7d4a:5cc9:60cf:9c27:864d:f90,16124,6637:e00a:a0a0:70a6:4412:52d3:1103:f98e,443,472513,47845,316,32
2024-06-14 22:13:36.934,netflow_logger_1,TCP,10.20.30.250,45330,57.224.119.87,25,171371,13879,115,10
2024-06-14 22:13:37.035,netflow_logger_1,UDP,10.20.30.59,36703,157.34.219.19,443,203627,150199,136,101
2024-06-14 22:13:37.135,netflow_logger_1,UDP,5bb0:ecdf:ad4a:c09d:2387:e37a:feb5:41a4,10951,bc1c:584d:f691:66f2:8afa:d2f1:9ee5:b1c5,443,333116,377298,223,252
2024-06-14 22:13:37.236,netflow_logger_1,ICMP,10.20.30.183,0,207.94.178.27,0,2293,3384,2,3
2024-06-14 22:13:37.337,netflow_logger_1,TCP,10.20.30.165,52142,129.167.157.129,443,23407,253419,16,169
2024-06-14 22:13:37.437,netflow_logger_1,UDP,10.20.30.68,31869,14.237.17.70,443,279768,17492,187,12
2024-06-14 22:13:37.538,netflow_logger_1,TCP,10.20.30.204,16641,12.14.152.12,80,459688,231808,307,155
2024-06-14 22:13:37.638,netflow_logger_1,TCP,1dc7:3ed8:279c:9085:77fc:215a:461d:d0c3,30559,9f25:b470:248c:f10f:3fe2:4e4c:d43e:a9fb,25,45833,23887,31,16
2024-06-14 22:13:37.739,netflow_logger_1,UDP,10.20.30.192,24858,178.44.73.191,443,308909,2978,206,2
2024-06-14 22:13:37.839,netflow_logger_1,TCP,10.20.30.228,21034,169.185.175.227,443,95598,133908,64,90
2024-06-14 22:13:37.939,netflow_logger_1,TCP,5624:480:aea3:2345:f55b:bed5:c6f:41c2,62086,458a:debe:b48d:fc5d:30cb:a91:261f:45f6,443,447257,355290,299,237
2024-06-14 22:13:38.040,netflow_logger_1,TCP,10.20.30.50,26221,210.69.156.78,80,18042,198772,13,133
2024-06-14 22:13:38.140,netflow_logger_1,TCP,9383:afca:7f74:b943:ad63:346d:11e9:6854,42880,73b4:b6a0:42ff:d9c9:194f:fb27:9834:4355,80,252319,319452,169,213
2024-06-14 22:13:38.241,netflow_logger_1,UDP,e082:d317:c67b:fde3:5f37:5f5c:485a:9e2c,51592,cff3:e398:4163:7753:a3b7:b169:bd04:60f2,80,296836,11032,198,8
2024-06-14 22:13:38.341,netflow_logger_1,TCP,10.20.30.130,61589,88.98.152.0,443,15841,350971,11,234
2024-06-14 22:13:38.442,netflow_logger_1,TCP,12c4:fb78:e873:194f:ee36:da5:13bc:ced2,25015,67c1:f17e:b50b:28bc:9fcf:8a9e:58ac:552c,25,247579,3634,166,3
2024-06-14 22:13:38.542,netflow_logger_1,TCP,10.20.30.88,12300,135.9.201.237,443,360408,293674,241,196
2024-06-14 22:13:38.643,netflow_logger_1,TCP,10.20.30.180,54548,99.0.78.31,443,469936,130268,314,87
2024-06-14 22:13:38.744,netflow_logger_1,TCP,56cc:2d57:6c6c:1379:9bcc:221a:2063:f20e,45110,3182:cb82:d78e:5fe8:1173:b69c:6ec8:efbb,80,207927,229333,139,153
2024-06-14 22:13:38.844,netflow_logger_1,TCP,10.20.30.86,27461,70.15.198.21,443,328248,214978,219,144
2024-06-14 22:13:38.945,netflow_logger_1,TCP,7cef:fa96:36a7:a62c:ed33:683c:f020:69ae,22467,d9aa:dbd3:1992:b229:31a0:1817:dfdd:737,443,312646,311877,209,208
2024-06-14 22:13:39.046,netflow_logger_1,TCP,10.20.30.37,44869,115.45.239.3,443,237483,154870,159,104
2024-06-14 22:13:39.146,netflow_logger_1,TCP,1cbe:a51a:d8b1:c0c7:a76c:3b80:b4dd:5ba6,22489,30fd:da24:4393:d2ed:d292:edd1:d613:255d,443,9538,121645,7,82
2024-06-14 22:13:39.247,netflow_logger_1,ICMP,10.20.30.143,0,13.134.247.6,0,2525,2154,2,2
2024-06-14 22:13:39.347,netflow_logger_1,ICMP,10.20.30.50,0,53.148.197.125,0,906,1688,1,2
2024-06-14 22:13:39.448,netflow_logger_1,TCP,83e4:db2:10e8:2514:334f:d3eb:f917:ea94,14918,70f6:7004:29b5:f2e2:bce9:b51c:2f2d:150,443,172291,223188,115,149
2024-06-14 22:13:39.548,netflow_logger_1,TCP,10.20.30.93,20649,0.119.25.133,80,41876,129886,28,87
2024-06-14 22:13:39.649,netflow_logger_1,TCP,388a:1954:cc8d:9606:fd9e:621f:12cb:9b77,18511,79e3:c7f2:c120:afe8:c78:97b1:e237:a6c4,443,405336,77777,271,52
2024-06-14 22:13:39.749,netflow_logger_1,TCP,d96d:a0b:3d7f:933b:2e62:39a9:ee9f:821,27734,e389:5b8:36b9:cc0b:9bed:13c9:acb0:3ca0,443,68004,118960,46,80
2024-06-14 22:13:39.850,netflow_logger_1,TCP,10.20.30.75,57677,58.165.189.56,53,120874,362,81,1
2024-06-14 22:13:39.951,netflow_logger_1,TCP,28ab:d445:9f94:7bc1:5d3f:f562:ff4a:c302,26090,170a:3bb4:bdfe:bb73:e80d:2620:4db:2f2b,443,73057,97238,49,65
2024-06-14 22:13:40.051,netflow_logger_1,TCP,10.20.30.255,64474,252.61.250.3,80,295568,163195,198,109
2024-06-14 22:13:40.152,netflow_logger_1,TCP,1e76:ea0b:5f49:f010:2c42:cb69:864e:d2dc,17028,7a48:9a3e:e867:6a4f:dfa3:aff0:deaf:31db,80,280001,112916,187,76
2024-06-14 22:13:40.253,netflow_logger_1,TCP,3746:8188:2b81:570f:d9eb:fe9c:43c4:d580,52853,a452:5ced:b702:b150:f79a:c235:ac3f:7c85,443,322239,26790,215,18
2024-06-14 22:13:40.353,netflow_logger_1,UDP,10.20.30.33,41180,172.190.94.213,80,352702,141698,236,95
2024-06-14 22:13:40.454,netflow_logger_1,ICMP,7544:c197:4a7f:84cb:73e7:fa96:8a60:43f1,0,a5c1:cd69:a257:1b01:611f:4f40:22dc:aa04,0,1857,2799,2,2
2024-06-14 22:13:40.554,netflow_logger_1,UDP,10.20.30.85,47538,103.112.55.24,25,163656,8075,110,6
2024-06-14 22:13:40.655,netflow_logger_1,ICMP,19ba:7ab4:514d:f7e4:c60e:89f9:72a:e841,0,31da:4d67:273d:c8d9:f77d:79ec:8c50:f5ff,0,2735,2784,2,2
2024-06-14 22:13:40.756,netflow_logger_1,TCP,10.20.30.54,24591,3.253.190.62,443,310599,301906,208,202
2024-06-14 22:13:40.857,netflow_logger_1,TCP,10.20.30.4,14052,228.149.131.112,80,345296,344556,231,230
2024-06-14 22:13:40.958,netflow_logger_1,TCP,c7e3:5e60:82ff:12df:2864:8246:bb19:b51c,45811,716:7733:ab4f:652a:974d:3210:4b40:7099,22,472805,195489,316,131
2024-06-14 22:13:41.058,netflow_logger_1,TCP,69ee:cea3:6afa:920f:7835:46dc:c35e:c20,41241,6697:38ae:8900:e91a:c16b:ea1c:a909:9d0,443,400711,275495,268,184
2024-06-14 22:13:41.159,netflow_logger_1,UDP,10.20.30.232,30302,240.139.133.59,443,212976,236818,142,158
2024-06-14 22:13:41.260,netflow_logger_1,TCP,10.20.30.140,49944,6.160.240.146,443,102001,162487,69,109
2024-06-14 22:13:41.360,netflow_logger_1,UDP,10.20.30.149,46730,123.240.164.83,80,309636,180427,207,121
2024-06-14 22:13:41.461,netflow_logger_1,TCP,be4f:6c23:dd71:2386:54a8:7361:2fe9:11b3,50934,9496:7d44:896f:ae62:4a89:aa1c:d1fa:11a4,443,46033,104802,31,70
2024-06-14 22:13:41.561,netflow_logger_1,TCP,f7f3:ef5e:96df:f7d3:eaa4:d3d5:802:25d9,29735,73f9:2262:c4bb:7dd5:c708:3de0:63b9:efc4,443,496250,106161,331,71
2024-06-14 22:13:41.662,netflow_logger_1,TCP,10.20.30.57,31326,27.165.32.188,443,356603,170283,238,114
2024-06-14 22:13:41.763,netflow_logger_1,ICMP,10.20.30.176,0,211.136.247.166,0,3679,3132,3,3
2024-06-14 22:13:41.863,netflow_logger_1,UDP,a369:c6ab:e29a:ba6d:4f2c:3069:1533:7af4,53746,158c:bcf7:56c7:ba88:99b6:5c7d:5a8:43c3,443,211553,96508,142,65
2024-06-14 22:13:41.964,netflow_logger_1,TCP,10.20.30.114,58024,45.195.234.24,443,411102,105384,275,71
2024-06-14 22:13:42.065,netflow_logger_1,UDP,77ec:dcf2:4cfe:65eb:5a0b:284:dd8e:6522,17678,7758:f3f5:ca87:b275:9e54:5c21:2171:ad2e,443,366515,106732,245,72
2024-06-14 22:13:42.165,netflow_logger_1,TCP,10.20.30.183,34549,198.172.189.245,443,433377,98531,289,66
2024-06-14 22:13:42.266,netflow_logger_1,TCP,10.20.30.8,22184,25.92.141.117,53,389903,192,260,1
2024-06-14 22:13:42.367,netflow_logger_1,UDP,3e50:f4aa:3772:b451:dea5:3610:4144:8f93,18309,4661:9db8:fb8a:25a:67d8:880d:e02:3251,443,166433,173799,111,116
2024-06-14 22:13:42.468,netflow_logger_1,TCP,10.20.30.217,56350,94.147.15.220,443,430972,322543,288,216
2024-06-14 22:13:42.569,netflow_logger_1,TCP,10.20.30.174,51799,192.238.91.95,443,160964,394825,108,264
2024-06-14 22:13:42.670,netflow_logger_1,UDP,10.20.30.145,43923,170.139.23.108,443,62632,182294,42,122
2024-06-14 22:13:42.771,netflow_logger_1,TCP,10.20.30.67,58899,76.11.217.147,443,346081,329750,231,220
2024-06-14 22:13:42.872,netflow_logger_1,TCP,10.20.30.41,56138,50.23.177.155,80,227884,232520,152,156
2024-06-14 22:13:42.972,netflow_logger_1,TCP,10.20.30.147,38809,210.207.29.103,443,103750,270933,70,181
2024-06-14 22:13:43.073,netflow_logger_1,UDP,10.20.30.40,58991,245.108.65.221,443,180500,323021,121,216
2024-06-14 22:13:43.173,netflow_logger_1,TCP,10.20.30.227,57357,208.226.76.99,443,184111,243110,123,163
2024-06-14 22:13:43.274,netflow_logger_1,TCP,10.20.30.92,38771,128.169.194.1,53,236953,439,158,1
2024-06-14 22:13:43.374,netflow_logger_1,UDP,10.20.30.78,28359,75.248.24.114,25,402495,16461,269,11
2024-06-14 22:13:43.475,netflow_logger_1,TCP,10.20.30.11,59294,121.195.58.4,80,178620,356334,120,238
2024-06-14 22:13:43.576,netflow_logger_1,TCP,10.20.30.205,45840,170.115.16.152,443,153374,99456,103,67
2024-06-14 22:13:43.676,netflow_logger_1,TCP,10.20.30.73,25903,239.75.233.172,443,33515,311162,23,208
2024-06-14 22:13:43.777,netflow_logger_1,UDP,10.20.30.251,49618,22.129.239.68,443,337703,301892,226,202
2024-06-14 22:13:43.877,netflow_logger_1,TCP,10.20.30.169,43106,154.196.174.173,80,410868,137809,274,92
2024-06-14 22:13:43.978,netflow_logger_1,UDP,10.20.30.144,28382,208.214.53.215,443,62395,130429,42,87
2024-06-14 22:13:44.079,netflow_logger_1,TCP,b24d:27c6:c26c:8257:d49f:41f6:659:46cb,54741,deab:cd96:e58e:7b9b:ea8f:2af8:6768:f916,53,58390,424,39,1
2024-06-14 22:13:44.180,netflow_logger_1,TCP,10.20.30.35,17780,173.137.102.81,443,65347,320033,44,214
2024-06-14 22:13:44.280,netflow_logger_1,TCP,10.20.30.246,63944,219.26.235.176,443,384881,154796,257,104
2024-06-14 22:13:44.381,netflow_logger_1,TCP,3167:d20d:76e:f741:1b18:4246:3bf1:7df4,47256,c7bf:697:dfc1:1d28:d357:557:49b2:e100,443,400626,307417,268,205
2024-06-14 22:13:44.482,netflow_logger_1,TCP,10.20.30.165,65400,136.218.178.128,80,414048,65744,277,44
